"region","scenario","sector","year","Water_Withdrawal"
"China","Reference_CI_HadGEM","industry","2080",111.724
"China","Reference_CI_HadGEM","municipal water","2080",74.2984
"China","Reference_CI_HadGEM","nuclearFuelGenII","2080",0
"China","Reference_CI_HadGEM","nuclearFuelGenIII","2080",0.631365
"China","Reference_CI_HadGEM","regional coal","2080",0.300683
"China","Reference_CI_HadGEM","regional natural gas","2080",0.000518443
"China","Reference_CI_HadGEM","regional oil","2080",4.14416
"Taiwan","Reference_CI_HadGEM","Beef","2080",0.0025144976
"Taiwan","Reference_CI_HadGEM","Dairy","2080",1.25061517e-06
"Taiwan","Reference_CI_HadGEM","Pork","2080",0.1387424742
"Taiwan","Reference_CI_HadGEM","Poultry","2080",1.437659969e-05
"Taiwan","Reference_CI_HadGEM","SheepGoat","2080",3.1139153e-05
"Taiwan","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2080",0.0213895188987
"Taiwan","Reference_CI_HadGEM","elec_biomass (conv CCS)","2080",0.0172312147695
"Taiwan","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2080",0.073106500022
"Taiwan","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2080",0.11928287528
"Taiwan","Reference_CI_HadGEM","elec_gas (CC CCS)","2080",0.05328232072
"Taiwan","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2080",0.018550663889
"Taiwan","Reference_CI_HadGEM","electricity","2080",1.6564025974276
"Taiwan","Reference_CI_HadGEM","industry","2080",11.2059
"Taiwan","Reference_CI_HadGEM","municipal water","2080",3.19967
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenII","2080",0
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenIII","2080",0.0096182
"Taiwan","Reference_CI_HadGEM","regional coal","2080",0.006117439
"Taiwan","Reference_CI_HadGEM","regional natural gas","2080",3.148429e-05
"Taiwan","Reference_CI_HadGEM","regional oil","2080",0.15962019
"Global","Reference_CI_HadGEM","Beef","2080",58.05965302734
"Global","Reference_CI_HadGEM","Corn","2080",236.874773516968
"Global","Reference_CI_HadGEM","Dairy","2080",63.4395662017352
"Global","Reference_CI_HadGEM","FiberCrop","2080",209.782337263335
"Global","Reference_CI_HadGEM","FodderGrass","2080",2.21174181201953
"Global","Reference_CI_HadGEM","FodderHerb","2080",75.0763334938654
"Global","Reference_CI_HadGEM","MiscCrop","2080",730.026120568639
"Global","Reference_CI_HadGEM","OilCrop","2080",197.943535382433
"Global","Reference_CI_HadGEM","OtherGrain","2080",65.53780385553
"Global","Reference_CI_HadGEM","PalmFruit","2080",0.2182694453
"Global","Reference_CI_HadGEM","Pork","2080",38.3478977826
"Global","Reference_CI_HadGEM","Poultry","2080",0.00538505978789
"Global","Reference_CI_HadGEM","Rice","2080",539.847420682708
"Global","Reference_CI_HadGEM","RootTuber","2080",38.7977666920371
"Global","Reference_CI_HadGEM","SheepGoat","2080",18.624077489296
"Global","Reference_CI_HadGEM","SugarCrop","2080",306.7101212493
"Global","Reference_CI_HadGEM","Wheat","2080",526.36737068041
"Global","Reference_CI_HadGEM","biomass","2080",53.6107718093928
"Global","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2080",7.95406472838572
"Global","Reference_CI_HadGEM","elec_biomass (conv CCS)","2080",47.5874922572908
"Global","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2080",14.0671612202743
"Global","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2080",58.312545677741
"Global","Reference_CI_HadGEM","elec_gas (CC CCS)","2080",31.303862519257
"Global","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2080",6.72225448483959
"Global","Reference_CI_HadGEM","electricity","2080",188.844651679671
"Global","Reference_CI_HadGEM","industry","2080",571.346095
"Global","Reference_CI_HadGEM","municipal water","2080",704.53714
"Global","Reference_CI_HadGEM","nuclearFuelGenII","2080",0
"Global","Reference_CI_HadGEM","nuclearFuelGenIII","2080",2.248973181
"Global","Reference_CI_HadGEM","regional coal","2080",1.3668255762
"Global","Reference_CI_HadGEM","regional natural gas","2080",0.005842423855
"Global","Reference_CI_HadGEM","regional oil","2080",26.861134636
"China","Reference_CI_HadGEM","Beef","2085",9.424952603
"China","Reference_CI_HadGEM","Corn","2085",35.2431110734781
"China","Reference_CI_HadGEM","Dairy","2085",7.4658244
"China","Reference_CI_HadGEM","FiberCrop","2085",8.0188274326
"China","Reference_CI_HadGEM","MiscCrop","2085",35.171125706597
"China","Reference_CI_HadGEM","OilCrop","2085",23.776241378
"China","Reference_CI_HadGEM","OtherGrain","2085",0.8608687028554
"China","Reference_CI_HadGEM","Pork","2085",20.37025894
"China","Reference_CI_HadGEM","Poultry","2085",0.001338727191
"China","Reference_CI_HadGEM","Rice","2085",70.96131288264
"China","Reference_CI_HadGEM","RootTuber","2085",1.4401281028
"China","Reference_CI_HadGEM","SheepGoat","2085",4.0600686
"China","Reference_CI_HadGEM","SugarCrop","2085",1.380478401
"China","Reference_CI_HadGEM","Wheat","2085",84.06271062
"China","Reference_CI_HadGEM","biomass","2085",3.82057991523382
"China","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2085",1.302944902
"China","Reference_CI_HadGEM","elec_biomass (conv CCS)","2085",6.0151194536
"China","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2085",4.819636934
"China","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2085",17.084944912
"China","Reference_CI_HadGEM","elec_gas (CC CCS)","2085",2.554787854
"China","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2085",0.1371253494
"China","Reference_CI_HadGEM","electricity","2085",47.6397806076774
"China","Reference_CI_HadGEM","industry","2085",107.195
"China","Reference_CI_HadGEM","municipal water","2085",70.1054
"China","Reference_CI_HadGEM","nuclearFuelGenII","2085",0
"China","Reference_CI_HadGEM","nuclearFuelGenIII","2085",0.644144
"China","Reference_CI_HadGEM","regional coal","2085",0.256533
"China","Reference_CI_HadGEM","regional natural gas","2085",0.000515691
"China","Reference_CI_HadGEM","regional oil","2085",3.94578
"Taiwan","Reference_CI_HadGEM","Beef","2085",0.0026497765
"Taiwan","Reference_CI_HadGEM","Dairy","2085",1.25325465e-06
"Taiwan","Reference_CI_HadGEM","Pork","2085",0.1392637052
"Taiwan","Reference_CI_HadGEM","Poultry","2085",1.44371955e-05
"Taiwan","Reference_CI_HadGEM","SheepGoat","2085",2.9994261e-05
"Taiwan","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2085",0.0282121902407
"Taiwan","Reference_CI_HadGEM","elec_biomass (conv CCS)","2085",0.0214030696836
"Taiwan","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2085",0.09192278332
"Taiwan","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2085",0.14525636548
"Taiwan","Reference_CI_HadGEM","elec_gas (CC CCS)","2085",0.06546059786
"Taiwan","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2085",0.018751746831
"Taiwan","Reference_CI_HadGEM","electricity","2085",1.437093903416
"Taiwan","Reference_CI_HadGEM","industry","2085",11.2162
"Taiwan","Reference_CI_HadGEM","municipal water","2085",3.14659
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenII","2085",0
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenIII","2085",0.0105008
"Taiwan","Reference_CI_HadGEM","regional coal","2085",0.004524707
"Taiwan","Reference_CI_HadGEM","regional natural gas","2085",3.031469e-05
"Taiwan","Reference_CI_HadGEM","regional oil","2085",0.1459579
"Global","Reference_CI_HadGEM","Beef","2085",59.89969147298
"Global","Reference_CI_HadGEM","Corn","2085",237.810106479021
"Global","Reference_CI_HadGEM","Dairy","2085",64.6914343371897
"Global","Reference_CI_HadGEM","FiberCrop","2085",203.438046852369
"Global","Reference_CI_HadGEM","FodderGrass","2085",2.24711890059281
"Global","Reference_CI_HadGEM","FodderHerb","2085",76.8299698490488
"Global","Reference_CI_HadGEM","MiscCrop","2085",724.228940824952
"Global","Reference_CI_HadGEM","OilCrop","2085",201.970958593967
"Global","Reference_CI_HadGEM","OtherGrain","2085",62.8575605775326
"Global","Reference_CI_HadGEM","PalmFruit","2085",0.2214864946
"Global","Reference_CI_HadGEM","Pork","2085",37.69967955512
"Global","Reference_CI_HadGEM","Poultry","2085",0.0054064756015
"Global","Reference_CI_HadGEM","Rice","2085",526.491071902734
"Global","Reference_CI_HadGEM","RootTuber","2085",37.8394878609685
"Global","Reference_CI_HadGEM","SheepGoat","2085",19.1675971886507
"Global","Reference_CI_HadGEM","SugarCrop","2085",306.20647114465
"Global","Reference_CI_HadGEM","Wheat","2085",511.58416394294
"Global","Reference_CI_HadGEM","biomass","2085",60.4751600819262
"Global","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2085",9.53831136214399
"Global","Reference_CI_HadGEM","elec_biomass (conv CCS)","2085",53.1293447313994
"Global","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2085",15.5173105576558
"Global","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2085",60.9637954394581
"Global","Reference_CI_HadGEM","elec_gas (CC CCS)","2085",33.83407805648
"Global","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2085",6.09622732335704
"Global","Reference_CI_HadGEM","electricity","2085",178.429719259383
"Global","Reference_CI_HadGEM","industry","2085",577.090486
"Global","Reference_CI_HadGEM","municipal water","2085",701.2774
"Global","Reference_CI_HadGEM","nuclearFuelGenII","2085",0
"Global","Reference_CI_HadGEM","nuclearFuelGenIII","2085",2.273021073
"Global","Reference_CI_HadGEM","regional coal","2085",1.28899706973
"Global","Reference_CI_HadGEM","regional natural gas","2085",0.006086472477
"Global","Reference_CI_HadGEM","regional oil","2085",26.611294483
"China","Reference_CI_HadGEM","Beef","2090",9.187900759
"China","Reference_CI_HadGEM","Corn","2090",35.3655454340454
"China","Reference_CI_HadGEM","Dairy","2090",7.1704848
"China","Reference_CI_HadGEM","FiberCrop","2090",7.7937688792
"China","Reference_CI_HadGEM","MiscCrop","2090",33.702026749921
"China","Reference_CI_HadGEM","OilCrop","2090",24.957066658
"China","Reference_CI_HadGEM","OtherGrain","2090",0.8668209312538
"China","Reference_CI_HadGEM","Pork","2090",19.517194
"China","Reference_CI_HadGEM","Poultry","2090",0.001287725581
"China","Reference_CI_HadGEM","Rice","2090",69.21986699705
"China","Reference_CI_HadGEM","RootTuber","2090",1.3708380528
"China","Reference_CI_HadGEM","SheepGoat","2090",3.9127379
"China","Reference_CI_HadGEM","SugarCrop","2090",1.313453543
"China","Reference_CI_HadGEM","Wheat","2090",81.58182591
"China","Reference_CI_HadGEM","biomass","2090",4.3562272121831
"China","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2090",1.538921876
"China","Reference_CI_HadGEM","elec_biomass (conv CCS)","2090",7.28587271
"China","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2090",5.37959777
"China","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2090",18.79049008
"China","Reference_CI_HadGEM","elec_gas (CC CCS)","2090",2.816326842
"China","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2090",0.1302411194
"China","Reference_CI_HadGEM","electricity","2090",45.0891798641124
"China","Reference_CI_HadGEM","industry","2090",102.803
"China","Reference_CI_HadGEM","municipal water","2090",66.0739
"China","Reference_CI_HadGEM","nuclearFuelGenII","2090",0
"China","Reference_CI_HadGEM","nuclearFuelGenIII","2090",0.646622
"China","Reference_CI_HadGEM","regional coal","2090",0.2247838
"China","Reference_CI_HadGEM","regional natural gas","2090",0.000506825
"China","Reference_CI_HadGEM","regional oil","2090",3.73961
"Taiwan","Reference_CI_HadGEM","Beef","2090",0.002794472
"Taiwan","Reference_CI_HadGEM","Dairy","2090",1.25595712e-06
"Taiwan","Reference_CI_HadGEM","Pork","2090",0.1397553875
"Taiwan","Reference_CI_HadGEM","Poultry","2090",1.450129629e-05
"Taiwan","Reference_CI_HadGEM","SheepGoat","2090",2.8656788e-05
"Taiwan","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2090",0.039859982119
"Taiwan","Reference_CI_HadGEM","elec_biomass (conv CCS)","2090",0.03120415246
"Taiwan","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2090",0.1170385193
"Taiwan","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2090",0.1813801559
"Taiwan","Reference_CI_HadGEM","elec_gas (CC CCS)","2090",0.08251850719
"Taiwan","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2090",0.021841371206
"Taiwan","Reference_CI_HadGEM","electricity","2090",1.2814010017971
"Taiwan","Reference_CI_HadGEM","industry","2090",11.2308
"Taiwan","Reference_CI_HadGEM","municipal water","2090",3.0865
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenII","2090",0
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenIII","2090",0.0114381
"Taiwan","Reference_CI_HadGEM","regional coal","2090",0.003402873
"Taiwan","Reference_CI_HadGEM","regional natural gas","2090",2.882843e-05
"Taiwan","Reference_CI_HadGEM","regional oil","2090",0.13433518
"Global","Reference_CI_HadGEM","Beef","2090",61.39832504225
"Global","Reference_CI_HadGEM","Corn","2090",244.551512265151
"Global","Reference_CI_HadGEM","Dairy","2090",65.5401953864022
"Global","Reference_CI_HadGEM","FiberCrop","2090",203.697931594707
"Global","Reference_CI_HadGEM","FodderGrass","2090",2.28066020519271
"Global","Reference_CI_HadGEM","FodderHerb","2090",79.7831937953984
"Global","Reference_CI_HadGEM","MiscCrop","2090",726.122796123589
"Global","Reference_CI_HadGEM","OilCrop","2090",213.602445085694
"Global","Reference_CI_HadGEM","OtherGrain","2090",60.73821411161
"Global","Reference_CI_HadGEM","PalmFruit","2090",0.2319601589
"Global","Reference_CI_HadGEM","Pork","2090",37.00708036439
"Global","Reference_CI_HadGEM","Poultry","2090",0.00541059196729
"Global","Reference_CI_HadGEM","Rice","2090",514.031264876786
"Global","Reference_CI_HadGEM","RootTuber","2090",37.4231722928122
"Global","Reference_CI_HadGEM","SheepGoat","2090",19.6204898014419
"Global","Reference_CI_HadGEM","SugarCrop","2090",306.85726622217
"Global","Reference_CI_HadGEM","Wheat","2090",499.397657238945
"Global","Reference_CI_HadGEM","biomass","2090",66.9728793730617
"Global","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2090",11.1086029214671
"Global","Reference_CI_HadGEM","elec_biomass (conv CCS)","2090",58.8022325772153
"Global","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2090",16.9802691155178
"Global","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2090",64.491913444611
"Global","Reference_CI_HadGEM","elec_gas (CC CCS)","2090",36.14447794488
"Global","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2090",5.26062783263
"Global","Reference_CI_HadGEM","electricity","2090",172.175623505204
"Global","Reference_CI_HadGEM","industry","2090",581.015291
"Global","Reference_CI_HadGEM","municipal water","2090",696.42793
"Global","Reference_CI_HadGEM","nuclearFuelGenII","2090",0
"Global","Reference_CI_HadGEM","nuclearFuelGenIII","2090",2.317773639
"Global","Reference_CI_HadGEM","regional coal","2090",1.22158600651
"Global","Reference_CI_HadGEM","regional natural gas","2090",0.00630115429
"Global","Reference_CI_HadGEM","regional oil","2090",26.3871135165
"China","Reference_CI_HadGEM","Beef","2095",8.981766522
"China","Reference_CI_HadGEM","Corn","2095",34.9256684061527
"China","Reference_CI_HadGEM","Dairy","2095",6.8933344
"China","Reference_CI_HadGEM","FiberCrop","2095",7.5419396464
"China","Reference_CI_HadGEM","MiscCrop","2095",32.249407722092
"China","Reference_CI_HadGEM","OilCrop","2095",25.379253602
"China","Reference_CI_HadGEM","OtherGrain","2095",0.8708221276384
"China","Reference_CI_HadGEM","Pork","2095",18.71209435
"China","Reference_CI_HadGEM","Poultry","2095",0.001239179457
"China","Reference_CI_HadGEM","Rice","2095",66.74127939849
"China","Reference_CI_HadGEM","RootTuber","2095",1.30663126
"China","Reference_CI_HadGEM","SheepGoat","2095",3.7752326
"China","Reference_CI_HadGEM","SugarCrop","2095",1.27798976
"China","Reference_CI_HadGEM","Wheat","2095",79.1254835
"China","Reference_CI_HadGEM","biomass","2095",5.0093063074026
"China","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2095",1.787068581
"China","Reference_CI_HadGEM","elec_biomass (conv CCS)","2095",8.864312696
"China","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2095",5.83261764
"China","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2095",20.09304064
"China","Reference_CI_HadGEM","elec_gas (CC CCS)","2095",3.10459244
"China","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2095",0.121277042
"China","Reference_CI_HadGEM","electricity","2095",43.3948775038322
"China","Reference_CI_HadGEM","industry","2095",98.6578
"China","Reference_CI_HadGEM","municipal water","2095",62.2957
"China","Reference_CI_HadGEM","nuclearFuelGenII","2095",0
"China","Reference_CI_HadGEM","nuclearFuelGenIII","2095",0.635659
"China","Reference_CI_HadGEM","regional coal","2095",0.2049208
"China","Reference_CI_HadGEM","regional natural gas","2095",0.000488043
"China","Reference_CI_HadGEM","regional oil","2095",3.52614
"Taiwan","Reference_CI_HadGEM","Beef","2095",0.0029445748
"Taiwan","Reference_CI_HadGEM","Dairy","2095",1.26240167e-06
"Taiwan","Reference_CI_HadGEM","Pork","2095",0.1400507648
"Taiwan","Reference_CI_HadGEM","Poultry","2095",1.454036411e-05
"Taiwan","Reference_CI_HadGEM","SheepGoat","2095",2.6743568e-05
"Taiwan","Reference_CI_HadGEM","elec_biomass (IGCC CCS)","2095",0.061266928199
"Taiwan","Reference_CI_HadGEM","elec_biomass (conv CCS)","2095",0.051544377174
"Taiwan","Reference_CI_HadGEM","elec_coal (IGCC CCS)","2095",0.15029008639
"Taiwan","Reference_CI_HadGEM","elec_coal (conv pul CCS)","2095",0.2302067838
"Taiwan","Reference_CI_HadGEM","elec_gas (CC CCS)","2095",0.1069705167
"Taiwan","Reference_CI_HadGEM","elec_refined liquids (CC CCS)","2095",0.02758983193
"Taiwan","Reference_CI_HadGEM","electricity","2095",1.1570585990571
"Taiwan","Reference_CI_HadGEM","industry","2095",11.2382
"Taiwan","Reference_CI_HadGEM","municipal water","2095",3.02076
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenII","2095",0
"Taiwan","Reference_CI_HadGEM","nuclearFuelGenIII","2095",0.0124096
"Taiwan","Reference_CI_HadGEM","regional coal","2095",0.002751817
"Taiwan","Reference_CI_HadGEM","regional natural gas","2095",2.709361e-05
"Taiwan","Reference_CI_HadGEM","regional oil","2095",0.12383393
"Global","Reference_CI_HadGEM","Beef","2095",62.76310186688
"Global","Reference_CI_HadGEM","Corn","2095",246.319323920908
"Global","Reference_CI_HadGEM","Dairy","2095",66.2768849635417
"Global","Reference_CI_HadGEM","FiberCrop","2095",202.678761048782
"Global","Reference_CI_HadGEM","FodderGrass","2095",2.25996363711133
"Global","Reference_CI_HadGEM","FodderHerb","2095",80.9957291454606
"Global","Reference_CI_HadGEM","MiscCrop","2095",730.510471640468
"Global","Reference_CI_HadGEM","OilCrop","2095",216.342842926383
"Global","Reference_CI_HadGEM","OtherGrain","2095",57.8210013097511
"Global","Reference_CI_HadGEM","PalmFruit","2095",0.2337328902
